date,log_return,action,turnover,return,equity,drawdown
2017-08-16,0.00023372824193241718,1,0,0.0002337555585061324,1.1467179878048774,-0.06388923871832874
2017-08-17,0.0018044925702902252,1,0,0.001806121646746428,1.1487890999853654,-0.06219850880862565
2017-08-18,-0.01708130289975154,1,0,-0.016936244548242385,1.129332926853658,-0.0780813442011491
2017-08-21,-0.0013061235158674431,1,0,-0.0013052709077923108,1.127858841439024,-0.07928469780191427
2017-08-22,0.0012845931535264974,1,0,0.0012854185967265952,1.1293086121682923,-0.07810119323017817
2017-08-23,0.010772843816121253,1,0,0.010831079832696489,1.1415402439024387,-0.06811603365638652
2017-08-24,0.007135656632866481,1,0,0.007161176093916755,1.1497150146073167,-0.061442648474302364
2017-08-25,-0.0047798190707434305,1,0,-0.004768413914332692,1.144232697534146,-0.06591807840871677
2017-08-28,-0.007835063403946784,1,0,-0.007804449301329951,1.1353025914573167,-0.07320807340906477
2017-08-29,-0.012884722612308882,1,0,-0.012802069940324512,1.1207683682780485,-0.08507292847340997
2017-08-30,0.016943498256604364,1,0,0.01708785346480335,1.1399198939231705,-0.06943878874418208
2017-08-31,0.011296798792325178,1,0,0.011360848582443017,1.152870351234146,-0.058866823726409945
2017-09-01,0.011734727849892605,1,0,0.011803849880213768,1.1664786597914631,-0.04775782899638781
2017-09-05,-0.011143127536850305,1,0,-0.011081272855919089,1.1535525914817073,-0.05830988431819151
2017-09-06,-0.003162791645656367,1,0,-0.003157795289025822,1.1499099085426827,-0.06128354892921384
2017-09-07,0.00040252209196134787,1,0,0.00040260311484940914,1.1503728658536583,-0.06090561876205225
2017-09-08,0.005755196291909613,1,0,0.005771789250728077,1.1570125755951217,-0.05548536390700387
2017-09-11,-0.0026358810858158298,1,0,-0.002632410201549029,1.1539668438878046,-0.05797171387056743
2017-09-12,-0.00029568243065848405,1,0,-0.0002956387209167577,1.1536256866060972,-0.05825021390814622
2017-09-13,-0.0015007062694894378,1,0,-0.001499580772919451,1.1518957317073166,-0.059662443780270635
2017-09-14,0.0005286809533661568,1,0,0.0005288207297726721,1.15250487804878,-0.05916517378755781
2017-09-15,-0.006266924969553124,1,0,-0.006247328752642778,1.145304801186585,-0.06504287824884247
2017-09-18,-0.005418408968592884,1,0,-0.0054037558681601094,1.139115853646341,-0.07009515828198332
2017-09-19,-0.0017127170611394187,1,0,-0.0017112511982625422,1.137166540276829,-0.07168645905664339
2017-09-20,0.004617521707903963,1,0,0.004628198888978252,1.1424295731951213,-0.06739003935782595
2017-09-21,0.011029589168181928,1,0,0.011090639333083852,1.1550998475548773,-0.05704679864590212
2017-09-22,-0.005669257269201466,1,0,-0.005653217355989004,1.14856981704878,-0.06237751804968239
2017-09-25,-0.003527761246514917,1,0,-0.003521546007583143,1.1445250755951213,-0.06567939875761475
2017-09-26,-0.0029422238963489142,1,0,-0.0029378997974827126,1.1411625756073165,-0.06842433906278866
2017-09-27,0.006438131692239439,1,0,0.006458901010026885,1.1485332317195114,-0.062407384085444884
2017-09-28,0.014228866931892237,1,0,0.014330579102727947,1.1649923780487796,-0.04897113893694771
2017-09-29,0.010144449071772456,1,0,0.010196078431372602,1.1768707317073164,-0.03927437407904977
2017-10-02,0.009940105927474699,1,0,0.0099896728778468,1.1886272853365845,-0.02967703935073507
2017-10-03,-0.008326503722117056,1,0,-0.008291934403724333,1.1787712658560967,-0.03772289369086623
