date,log_return,action,turnover,return,equity,drawdown
2017-06-12,-0.04763122271692689,1,0,-0.046514654014606416,1.138656143598842,-0.046514654014606416
2017-06-13,0.01379790204418873,1,0,0.013893532421262123,1.154476099646602,-0.03326737444696004
2017-06-14,0.003553226818897247,1,0,0.0035595470127876006,1.1585855115984336,-0.029826244217508457
2017-06-15,-0.02857453988766902,1,0,-0.02817014864172218,1.12594798552256,-0.05715618312619897
2017-06-16,0.010378179475573047,1,0,0.010432219564308287,1.1376941221255221,-0.04732022941372094
2017-06-19,0.01218140674237842,1,0,0.012255902256902429,1.1516375900845448,-0.03564427926328739
2017-06-20,0.00582016073673515,1,0,0.0058371307790530125,1.158359849307942,-0.030015208803819138
2017-06-21,-0.004645216775606188,1,0,-0.004634444442555563,1.1529914949418372,-0.034510549428741766
2017-06-22,0.00624342732755227,1,0,0.006262958145206499,1.1602126324164368,-0.02846372941017561
2017-06-23,-0.0014034176189638987,1,0,-0.0014024332889864821,1.1585855115984334,-0.02982624421750857
2017-06-26,0.014754783065469778,1,0,0.01486417221937475,1.175806926173705,-0.015405414428839914
2017-06-27,-0.029106404306095464,1,0,-0.02868689292929294,1.142076678777039,-0.04365037388388138
2017-06-28,-0.011442087005094298,1,0,-0.011376875283948595,1.1290834148378863,-0.05453064430805532
2017-06-29,0.0007255514416549286,1,0,0.0007258147177717778,1.1299029201979676,-0.05384440873449192
2017-06-30,-0.0010005003335835344,0,1,-0.0010000000000000009,1.1287730172777697,-0.05479056432575735
2017-07-03,-0.012475122133795412,1,1,-0.012397630372118718,1.1147789066355387,-0.06650892153348564
2017-07-05,-0.009712429055140187,1,0,-0.009665415743658534,1.104004105040645,-0.07553150089986072
2017-07-06,0.0008652260920566411,1,0,0.0008656005081288942,1.1049597315549446,-0.07473128049729039
2017-07-07,-0.0010005003335835344,0,1,-0.0010000000000000009,1.1038547718233898,-0.0756565492167931
2017-07-10,0.01070318167776348,1,1,0.010760665630787258,1.1157329839279302,-0.06570999841490699
2017-07-11,-0.0010005003335835344,0,1,-0.0010000000000000009,1.1146172509440022,-0.06664428841649206
2017-07-12,0.009818976526112756,1,1,0.009867340842542038,1.125615559268044,-0.057434549482964226
2017-07-13,0.010291760326507544,1,0,0.01034490264468646,1.1372599426440162,-0.047683801661120406
2017-07-14,0.003290842151028281,1,0,0.003296262916723469,1.1410086504196286,-0.04454471709154095
2017-07-17,0.002379105055550219,1,0,0.002381937371663368,1.1437264615654543,-0.04226888244622806
2017-07-18,-0.0030364206294283347,1,0,-0.0030318153666597514,1.1402588941040248,-0.0451725463655559
2017-07-19,0.016961066119972827,1,0,0.017105721682199482,1.1597638453922208,-0.02883953368916181
2017-07-20,0.007035715773208642,1,0,0.007060524569847626,1.1679523865178336,-0.021982631355509374
2017-07-21,-0.00805643833912618,1,0,-0.008024072216649913,1.158580652222806,-0.029830313350650672
2017-07-24,0.00514344945294656,1,0,0.005156699696663214,1.164555104720683,-0.024827439621794234
2017-07-25,-0.023820307995265296,1,0,-0.023538843743015958,1.1371428240805312,-0.047781874143013714
2017-07-26,0.0021405085211071632,1,0,0.002142801044902054,1.139579494912174,-0.04574146014795255
2017-07-27,-0.0037076356703794446,1,0,-0.0037007708759202447,1.1353621723066072,-0.04927295236033513
