steps,horizon,mean_reward,mean_abs_td,exposure,turnover_per_step,unique_dates,visited_states,candidate,training_seed
8100,90,0.1292953410197541,0.7280608286337699,0.8111111111111111,0.07777777777777778,1136,42,Soft_Q_KL,43
8190,90,0.20503626925859872,0.7271678217235188,0.7777777777777778,0.07777777777777778,1136,42,Soft_Q_KL,43
8280,90,0.1622257025233503,0.8668784096633887,0.9666666666666667,0.05555555555555555,1136,42,Soft_Q_KL,43
8370,90,0.3034400311197472,0.8208943766851388,0.9222222222222223,0.1,1136,42,Soft_Q_KL,43
8460,90,0.048129242639965014,0.8655369215493727,0.43333333333333335,0.044444444444444446,1136,42,Soft_Q_KL,43
8550,90,0.02884134255179955,0.7056723362387456,0.6333333333333333,0.07777777777777778,1136,42,Soft_Q_KL,43
8640,90,0.17187420149686725,1.0034278555889002,0.8111111111111111,0.12222222222222222,1136,42,Soft_Q_KL,43
8730,90,-0.025489912769291252,0.7744869942434609,0.9444444444444444,0.05555555555555555,1136,42,Soft_Q_KL,43
8820,90,-0.061370498495054826,0.9553152513510865,0.8333333333333334,0.05555555555555555,1136,42,Soft_Q_KL,43
8910,90,0.12316249004476743,1.105259923319573,0.9555555555555556,0.011111111111111112,1136,42,Soft_Q_KL,43
9000,90,0.11222197398172289,0.9045440795785059,0.9888888888888889,0.011111111111111112,1136,42,Soft_Q_KL,43
9090,90,0.2941903032051012,0.8438922436854336,0.9333333333333333,0.05555555555555555,1136,42,Soft_Q_KL,43
9180,90,-0.2128539829259252,0.970447656330839,0.9888888888888889,0.03333333333333333,1136,42,Soft_Q_KL,43
9270,90,-0.07007555295674249,0.7946959851616241,0.6333333333333333,0.12222222222222222,1136,42,Soft_Q_KL,43
9360,90,-0.09024961637257088,0.8258730337156526,0.8777777777777778,0.14444444444444443,1136,42,Soft_Q_KL,43
9450,90,0.12453980510253507,0.8218805985275316,0.8888888888888888,0.07777777777777778,1136,42,Soft_Q_KL,43
9540,90,0.18223027202867348,0.7798972880850588,0.8111111111111111,0.1,1136,42,Soft_Q_KL,43
9630,90,0.06881338109555568,0.800167295436958,0.8888888888888888,0.07777777777777778,1136,42,Soft_Q_KL,43
9720,90,0.221941033011902,0.6835711344310348,0.7666666666666667,0.07777777777777778,1136,42,Soft_Q_KL,43
9810,90,-0.22061350087774131,0.8319657307438985,0.8888888888888888,0.05555555555555555,1136,42,Soft_Q_KL,43
9900,90,0.2629822168096035,0.7225402339049464,0.6777777777777778,0.1111111111111111,1136,42,Soft_Q_KL,43
9990,90,0.13998993775499666,0.6865529299272376,0.8222222222222222,0.07777777777777778,1136,42,Soft_Q_KL,43
10080,90,0.003920964872478933,0.7674750202582274,0.5777777777777777,0.12222222222222222,1136,42,Soft_Q_KL,43
10170,90,-0.024112981690571553,0.6867501350881883,0.9555555555555556,0.03333333333333333,1136,42,Soft_Q_KL,43
10260,90,-0.07030473396921375,0.8673048893686811,0.8666666666666667,0.12222222222222222,1136,42,Soft_Q_KL,43
10350,90,0.15099918935100687,1.102365353242159,0.8333333333333334,0.08888888888888889,1136,42,Soft_Q_KL,43
10440,90,-0.08006375125249274,1.0720057562801468,0.9777777777777777,0.03333333333333333,1136,42,Soft_Q_KL,43
10530,90,0.15730636490266606,1.522553251111595,0.8111111111111111,0.07777777777777778,1136,42,Soft_Q_KL,43
10620,90,0.24295659432817787,0.8419377423112686,0.7222222222222222,0.1,1136,42,Soft_Q_KL,43
10710,90,-0.05993933972399754,0.806578857258709,0.7888888888888889,0.16666666666666666,1136,42,Soft_Q_KL,43
10800,90,-0.005824600657041166,0.8755690602351466,0.8888888888888888,0.011111111111111112,1136,42,Soft_Q_KL,43
10890,90,0.0511944954862088,0.6956676539530969,0.7111111111111111,0.07777777777777778,1136,42,Soft_Q_KL,43
10980,90,0.01846749261019168,0.7259083522466835,0.7444444444444445,0.07777777777777778,1136,42,Soft_Q_KL,43
11070,90,0.24728315350336547,0.7148094591897405,0.8333333333333334,0.07777777777777778,1136,42,Soft_Q_KL,43
11160,90,0.2161833393158408,0.8537561144446036,0.8111111111111111,0.23333333333333334,1136,42,Soft_Q_KL,43
11250,90,0.10117649957068256,0.727732915627447,0.8222222222222222,0.12222222222222222,1136,42,Soft_Q_KL,43
11340,90,0.23562642688292318,0.796477653411071,0.8666666666666667,0.03333333333333333,1136,42,Soft_Q_KL,43
11430,90,0.20533502624331118,0.9747639342802079,0.8222222222222222,0.011111111111111112,1136,42,Soft_Q_KL,43
11520,90,0.1001515450971668,0.9185335206500944,0.8888888888888888,0.07777777777777778,1136,42,Soft_Q_KL,43
11610,90,0.09929352942306906,0.8207018551106985,0.9111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
11700,90,-0.09553335063156033,0.9268654678802867,0.8333333333333334,0.1,1136,42,Soft_Q_KL,43
11790,90,0.15582878651844068,1.5957487259785876,0.9333333333333333,0.05555555555555555,1136,42,Soft_Q_KL,43
11880,90,-0.020075810394482273,0.9549040774390253,0.8444444444444444,0.07777777777777778,1136,42,Soft_Q_KL,43
11970,90,-0.06068515258725974,1.0135833038643962,0.8555555555555555,0.07777777777777778,1136,42,Soft_Q_KL,43
12060,90,0.26265520785906254,0.7762617870161517,0.8555555555555555,0.03333333333333333,1136,42,Soft_Q_KL,43
12150,90,0.2213731078042419,0.7380718666649,0.7888888888888889,0.05555555555555555,1136,42,Soft_Q_KL,43
12240,90,0.026044703497613918,0.8220431641968255,0.9,0.1111111111111111,1136,42,Soft_Q_KL,43
12330,90,0.28263144504959603,0.8211929837710571,0.9111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
12420,90,0.349016334426938,0.8661114214062482,0.9111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
12510,90,0.18758309710919288,0.951335351945738,0.9222222222222223,0.07777777777777778,1136,42,Soft_Q_KL,43
12600,90,0.029539706202545694,1.5260667531577727,0.9111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
12690,90,-0.12294113950016236,0.8716743012788009,0.8111111111111111,0.03333333333333333,1136,42,Soft_Q_KL,43
12780,90,-0.1064593051391773,0.9840160969082318,0.9666666666666667,0.03333333333333333,1136,42,Soft_Q_KL,43
12870,90,0.1319698754498707,0.6685630291667936,0.6666666666666666,0.044444444444444446,1136,42,Soft_Q_KL,43
12960,90,0.0748254214900592,0.9280772532805857,0.8666666666666667,0.07777777777777778,1136,42,Soft_Q_KL,43
13050,90,-0.18030343347784922,0.9242276491723836,0.8888888888888888,0.07777777777777778,1136,42,Soft_Q_KL,43
13140,90,-0.06055409928453531,0.9597958758573735,0.6666666666666666,0.07777777777777778,1136,42,Soft_Q_KL,43
13230,90,-0.08365611053692192,1.2229799852313723,0.7222222222222222,0.14444444444444443,1136,42,Soft_Q_KL,43
13320,90,-0.19223064527624326,0.7226598930273648,0.4111111111111111,0.06666666666666667,1136,42,Soft_Q_KL,43
13410,90,0.17566436427025686,1.1473890136027025,0.6111111111111112,0.05555555555555555,1136,42,Soft_Q_KL,43
13500,90,0.010642634461081777,0.9457111591701957,0.8555555555555555,0.07777777777777778,1136,42,Soft_Q_KL,43
13590,90,0.249990184031923,0.6007981209783761,0.7333333333333333,0.044444444444444446,1136,42,Soft_Q_KL,43
13680,90,0.165373998729614,0.9073232319525969,1.0,0.011111111111111112,1136,42,Soft_Q_KL,43
13770,90,-0.036749912465662275,0.4521746987885223,0.5111111111111111,0.15555555555555556,1136,42,Soft_Q_KL,43
13860,90,0.1742053139149662,0.7702257390143201,0.8111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
13950,90,-0.0844220600447046,1.2904624010806482,0.8777777777777778,0.08888888888888889,1136,42,Soft_Q_KL,43
14040,90,0.04779479952628489,1.1198444442341193,0.8444444444444444,0.1,1136,42,Soft_Q_KL,43
14130,90,0.1744231008195866,0.6711490190252667,0.7333333333333333,0.12222222222222222,1136,42,Soft_Q_KL,43
14220,90,0.2306531562763587,1.090726309611636,0.9444444444444444,0.05555555555555555,1136,42,Soft_Q_KL,43
14310,90,-0.053238321955236756,0.9466710318175799,0.9777777777777777,0.03333333333333333,1136,42,Soft_Q_KL,43
14400,90,-0.14118610227884798,0.7648740388199762,0.7666666666666667,0.07777777777777778,1136,42,Soft_Q_KL,43
14490,90,0.06726697847897839,0.9074243379949697,0.6888888888888889,0.14444444444444443,1136,42,Soft_Q_KL,43
14580,90,0.004602447368340693,0.7331561563132474,0.7333333333333333,0.07777777777777778,1136,42,Soft_Q_KL,43
14670,90,0.23249552932673442,0.6851884882315208,0.5777777777777777,0.1111111111111111,1136,42,Soft_Q_KL,43
14760,90,0.04235289300394713,1.0788723594228937,0.8666666666666667,0.1,1136,42,Soft_Q_KL,43
14850,90,0.017737426351831568,0.6188383389610989,0.8111111111111111,0.05555555555555555,1136,42,Soft_Q_KL,43
14940,90,-0.1908133964332623,0.7446588150318024,0.8,0.1,1136,42,Soft_Q_KL,43
15030,90,0.291341362421921,0.7467207275281953,0.7666666666666667,0.07777777777777778,1136,42,Soft_Q_KL,43
15120,90,0.059194108822494824,0.7891750785238658,0.7888888888888889,0.12222222222222222,1136,42,Soft_Q_KL,43
15210,90,-0.059466554316722785,1.0410432529548286,0.9222222222222223,0.05555555555555555,1136,42,Soft_Q_KL,43
15300,90,0.019024352930018543,0.7453539704250315,0.7444444444444445,0.08888888888888889,1136,42,Soft_Q_KL,43
15390,90,-0.07799036730596905,0.6972798682421366,0.6777777777777778,0.12222222222222222,1136,42,Soft_Q_KL,43
15480,90,-0.03897505168419313,0.5883349273415884,0.4666666666666667,0.12222222222222222,1139,42,Soft_Q_KL,43
15570,90,0.05146606756421286,0.7615805748041677,0.5444444444444444,0.13333333333333333,1139,42,Soft_Q_KL,43
15660,90,-0.07120184070425271,0.61654942017432,0.4444444444444444,0.08888888888888889,1139,42,Soft_Q_KL,43
15750,90,0.11772041745328993,0.6468371057615714,0.7555555555555555,0.07777777777777778,1139,42,Soft_Q_KL,43
15840,90,0.13742530740226058,0.8319698601916252,0.7777777777777778,0.07777777777777778,1139,42,Soft_Q_KL,43
15930,90,-0.17841168322913503,0.8036715086687342,0.8,0.05555555555555555,1139,42,Soft_Q_KL,43
16020,90,-0.15677404690827632,0.832950332369742,0.7,0.12222222222222222,1139,42,Soft_Q_KL,43
16110,90,-0.028128436601982828,0.742350895998343,0.6888888888888889,0.05555555555555555,1139,42,Soft_Q_KL,43
16200,90,0.0032394458282409785,0.6568431922184615,0.6111111111111112,0.1111111111111111,1139,42,Soft_Q_KL,43
16290,90,0.06700447816461745,0.6314310172683317,0.5111111111111111,0.12222222222222222,1139,42,Soft_Q_KL,43
16380,90,0.20760063537811202,0.7432023126781959,0.7555555555555555,0.14444444444444443,1139,42,Soft_Q_KL,43
16470,90,0.33260309087851253,0.8155023292205257,0.9111111111111111,0.022222222222222223,1139,42,Soft_Q_KL,43
16560,90,0.03419878452511019,0.6361277110948396,0.5888888888888889,0.05555555555555555,1139,42,Soft_Q_KL,43
16650,90,-0.04468096692322315,0.781313546063969,0.5,0.12222222222222222,1139,42,Soft_Q_KL,43
16740,90,0.1368519897626461,1.0650261981946973,0.8222222222222222,0.05555555555555555,1139,42,Soft_Q_KL,43
16830,90,-0.1310737654729644,0.7807043141821869,0.7444444444444445,0.07777777777777778,1139,42,Soft_Q_KL,43
16920,90,0.01233220038370395,0.601986871749332,0.7888888888888889,0.07777777777777778,1139,42,Soft_Q_KL,43
17010,90,-0.05489826054879617,0.6831354293535772,0.5222222222222223,0.14444444444444443,1139,42,Soft_Q_KL,43
17100,90,0.2674779182443465,0.7613014187105482,0.8222222222222222,0.1,1139,42,Soft_Q_KL,43
17190,90,-0.023434601702967173,0.5697121865621941,0.5666666666666667,0.05555555555555555,1139,42,Soft_Q_KL,43
17280,90,0.058194335404579293,0.49707998689905625,0.5777777777777777,0.14444444444444443,1139,42,Soft_Q_KL,43
17370,90,-0.17497137477439545,0.5994567592408135,0.5777777777777777,0.1,1139,42,Soft_Q_KL,43
17460,90,0.007386267821611936,0.7690194096694212,0.8333333333333334,0.08888888888888889,1139,42,Soft_Q_KL,43
17550,90,0.23613219567312144,0.6786194391803139,0.5888888888888889,0.1,1139,42,Soft_Q_KL,43
17640,90,0.025081479148297676,0.6102182768033203,0.6777777777777778,0.03333333333333333,1139,42,Soft_Q_KL,43
17730,90,-0.03006236820305373,0.6055953744937704,0.6555555555555556,0.1,1139,42,Soft_Q_KL,43
17820,90,0.1912198914276319,0.9224935720434329,0.6555555555555556,0.14444444444444443,1139,42,Soft_Q_KL,43
17910,90,-0.07843884143301659,0.8440909227802821,0.7888888888888889,0.08888888888888889,1139,42,Soft_Q_KL,43
18000,90,-0.09848201860134391,0.7355288083633051,0.7333333333333333,0.16666666666666666,1139,42,Soft_Q_KL,43
18090,90,0.10770799924913946,0.5139958618449298,0.5666666666666667,0.1111111111111111,1139,42,Soft_Q_KL,43
18180,90,-0.01710809661450509,0.8367896559544306,0.7222222222222222,0.1,1139,42,Soft_Q_KL,43
18270,90,0.1594108309190523,0.7186993878877432,0.7888888888888889,0.1,1139,42,Soft_Q_KL,43
18360,90,0.3071865710216363,1.150446173416812,0.9111111111111111,0.06666666666666667,1139,42,Soft_Q_KL,43
18450,90,0.29362498910275625,0.786837859089459,0.7666666666666667,0.06666666666666667,1139,42,Soft_Q_KL,43
18540,90,-0.0517843815522056,0.7325517298315997,0.7,0.14444444444444443,1139,42,Soft_Q_KL,43
18630,90,0.10921448237713348,0.9694781768619182,0.8777777777777778,0.05555555555555555,1139,42,Soft_Q_KL,43
18720,90,-0.05267394117432181,1.1578617164144085,0.8333333333333334,0.15555555555555556,1139,42,Soft_Q_KL,43
18810,90,-0.0577328634261487,0.521365991907774,0.6555555555555556,0.1,1139,42,Soft_Q_KL,43
18900,90,0.27781241030854725,0.7708502282680602,0.6888888888888889,0.1,1139,42,Soft_Q_KL,43
18990,90,0.009278484488728287,0.6365653513598447,0.6888888888888889,0.12222222222222222,1139,42,Soft_Q_KL,43
19080,90,0.0455280066276578,0.761319680251613,0.6222222222222222,0.1111111111111111,1139,42,Soft_Q_KL,43
19170,90,0.09194005491394724,1.015214398946185,0.9,0.07777777777777778,1139,42,Soft_Q_KL,43
19260,90,-0.0946000077341427,0.7848779519849362,0.5666666666666667,0.12222222222222222,1139,42,Soft_Q_KL,43
19350,90,-0.012581463003724739,0.7522108984829182,0.6555555555555556,0.13333333333333333,1139,42,Soft_Q_KL,43
19440,90,-0.0002742445430126534,0.8755982655291128,0.8777777777777778,0.12222222222222222,1139,42,Soft_Q_KL,43
19530,90,0.0713993893454427,0.7411405243993552,0.8,0.12222222222222222,1139,42,Soft_Q_KL,43
19620,90,-0.18368486940786555,0.7563767398606778,0.6555555555555556,0.12222222222222222,1139,42,Soft_Q_KL,43
19710,90,0.07560801829191467,0.6602851726816922,0.6555555555555556,0.14444444444444443,1139,42,Soft_Q_KL,43
19800,90,0.07426306446899902,0.743631720459565,0.8111111111111111,0.1,1139,42,Soft_Q_KL,43
19890,90,-0.07453326873075822,0.8443357934679987,0.5777777777777777,0.17777777777777778,1139,42,Soft_Q_KL,43
19980,90,0.21884242473847135,0.6592843738846794,0.6555555555555556,0.1,1139,42,Soft_Q_KL,43
20070,90,-0.05583158649335737,1.2429608958837282,0.8555555555555555,0.1,1139,42,Soft_Q_KL,43
20160,90,-0.14503013891934383,0.6641733488090782,0.6666666666666666,0.16666666666666666,1139,42,Soft_Q_KL,43
20250,90,-0.06300675523755511,1.1297277260544378,0.6666666666666666,0.17777777777777778,1139,42,Soft_Q_KL,43
20340,90,0.11658134522867793,0.7689348391270044,0.5888888888888889,0.18888888888888888,1139,42,Soft_Q_KL,43
20430,90,0.0698478591215565,0.692266446528624,0.7555555555555555,0.14444444444444443,1139,42,Soft_Q_KL,43
20520,90,-0.12925544500173694,0.948119316432079,0.7222222222222222,0.18888888888888888,1139,42,Soft_Q_KL,43
20610,90,0.11310018929744932,0.8813376036894001,0.4888888888888889,0.1,1139,42,Soft_Q_KL,43
20700,90,-0.030324287170711447,0.7144080263763698,0.7777777777777778,0.16666666666666666,1139,42,Soft_Q_KL,43
20790,90,-0.060651868035481,0.6337219766416725,0.5444444444444444,0.1,1139,42,Soft_Q_KL,43
20880,90,-0.004680395706393489,0.7696264182626199,0.6777777777777778,0.05555555555555555,1139,42,Soft_Q_KL,43
20970,90,0.0378644132355697,0.7410654693079503,0.7444444444444445,0.07777777777777778,1139,42,Soft_Q_KL,43
21060,90,-0.058757604677020125,0.8784878390282832,0.7888888888888889,0.13333333333333333,1139,42,Soft_Q_KL,43
21150,90,-0.013562525574918518,0.6644518335499149,0.6333333333333333,0.18888888888888888,1139,42,Soft_Q_KL,43
21240,90,0.06781670367226027,0.4918060980358485,0.5,0.1111111111111111,1139,42,Soft_Q_KL,43
21330,90,0.03846946019727336,0.6640595303013135,0.6555555555555556,0.12222222222222222,1139,42,Soft_Q_KL,43
21420,90,0.0016211961685113556,0.6731428326150879,0.6777777777777778,0.13333333333333333,1139,42,Soft_Q_KL,43
21510,90,-0.16971767834154175,0.7236821643452184,0.6666666666666666,0.16666666666666666,1139,42,Soft_Q_KL,43
21600,90,-0.059248620863571605,0.5783553328048129,0.6444444444444445,0.17777777777777778,1139,42,Soft_Q_KL,43
21690,90,0.05639512555652702,0.6316878688667704,0.6777777777777778,0.1,1139,42,Soft_Q_KL,43
21780,90,0.22447724321978713,0.8657462203390287,0.7555555555555555,0.12222222222222222,1139,42,Soft_Q_KL,43
21870,90,-0.08225580860041194,0.37087445994652896,0.2222222222222222,0.13333333333333333,1139,42,Soft_Q_KL,43
21960,90,0.14757090438865367,0.7903650244049376,0.9111111111111111,0.03333333333333333,1139,42,Soft_Q_KL,43
22050,90,0.09431810535854282,0.5182026773428112,0.5444444444444444,0.13333333333333333,1139,42,Soft_Q_KL,43
22140,90,0.15077463185596543,0.5429071944839563,0.4222222222222222,0.12222222222222222,1139,42,Soft_Q_KL,43
22230,90,0.06723514113130553,0.587469690203058,0.4666666666666667,0.13333333333333333,1139,42,Soft_Q_KL,43
22320,90,0.06959665307919982,0.9098293232859899,0.5444444444444444,0.15555555555555556,1139,42,Soft_Q_KL,43
22410,90,0.08402595959021905,0.763752481782511,0.5,0.08888888888888889,1139,42,Soft_Q_KL,43
22500,90,0.06785264616764113,0.9782718087327973,0.7555555555555555,0.1,1139,42,Soft_Q_KL,43
22590,90,0.10307739359694372,0.6479154548034342,0.7666666666666667,0.12222222222222222,1139,42,Soft_Q_KL,43
22680,90,0.14105428817183338,0.9372764700853797,0.7333333333333333,0.16666666666666666,1139,42,Soft_Q_KL,43
22770,90,-0.05086504534056861,0.5090419297106502,0.5333333333333333,0.12222222222222222,1139,42,Soft_Q_KL,43
22860,90,-0.07386669174109645,0.6658013903627578,0.6888888888888889,0.13333333333333333,1139,42,Soft_Q_KL,43
22950,90,0.1351744882008728,0.8603083854234639,0.7444444444444445,0.12222222222222222,1139,42,Soft_Q_KL,43
23040,90,0.009789520750455392,0.6480103025629423,0.7666666666666667,0.12222222222222222,1139,42,Soft_Q_KL,43
23130,90,0.1395935759052819,0.953680692382321,0.6777777777777778,0.14444444444444443,1139,42,Soft_Q_KL,43
23220,90,-0.1654022531843106,0.6732375022760881,0.7,0.07777777777777778,1139,42,Soft_Q_KL,43
23310,90,0.11004827859781567,0.7527445550405614,0.7555555555555555,0.16666666666666666,1139,42,Soft_Q_KL,43
23400,90,0.11994694232308133,0.9389797300575833,0.8777777777777778,0.07777777777777778,1139,42,Soft_Q_KL,43
23490,90,0.038210813266001134,0.8631123897487939,0.8222222222222222,0.1,1139,42,Soft_Q_KL,43
23580,90,-0.05750587815287179,0.7751519872783057,0.7555555555555555,0.16666666666666666,1139,42,Soft_Q_KL,43
23670,90,-0.08331090472168198,0.6662878266989263,0.6222222222222222,0.07777777777777778,1139,42,Soft_Q_KL,43
23760,90,0.08417622333892066,0.4496931921008611,0.5222222222222223,0.08888888888888889,1139,42,Soft_Q_KL,43
23850,90,0.20282736324925535,0.7251006069791627,0.7555555555555555,0.1,1139,42,Soft_Q_KL,43
23940,90,0.2208181487825568,0.87429246876467,0.7888888888888889,0.06666666666666667,1139,42,Soft_Q_KL,43
24000,60,-0.12817199681802277,0.9558162229359114,0.6666666666666666,0.1,1139,42,Soft_Q_KL,43
90,90,-0.06824804952923443,0.433264129024544,0.5111111111111111,0.4444444444444444,90,25,Double_Q_hybrid,7
180,90,0.049892044105448494,0.4002043730014996,0.32222222222222224,0.34444444444444444,180,30,Double_Q_hybrid,7
270,90,-0.013783776787155554,0.35217282627381885,0.4111111111111111,0.5888888888888889,270,32,Double_Q_hybrid,7
360,90,0.1138252127344079,0.6118330230506128,0.45555555555555555,0.34444444444444444,360,35,Double_Q_hybrid,7
450,90,0.0331249378280871,0.6260210435279632,0.4444444444444444,0.4222222222222222,382,35,Double_Q_hybrid,7
540,90,0.062111739768181795,0.8820155285868507,0.8222222222222222,0.28888888888888886,409,36,Double_Q_hybrid,7
630,90,0.04920473981667244,0.9880348366116627,0.7333333333333333,0.32222222222222224,412,37,Double_Q_hybrid,7
720,90,0.02309818630006703,0.6951315357702175,0.6777777777777778,0.3111111111111111,502,38,Double_Q_hybrid,7
810,90,-0.013426789352636257,0.8366244131749431,0.5666666666666667,0.4111111111111111,569,38,Double_Q_hybrid,7
900,90,-0.10837037537493258,0.6079711430783695,0.4666666666666667,0.4222222222222222,659,38,Double_Q_hybrid,7
990,90,0.09855284695695714,0.8965310870356401,0.6666666666666666,0.34444444444444444,659,38,Double_Q_hybrid,7
1080,90,-0.08489738779615422,0.6071338317024646,0.5222222222222223,0.26666666666666666,681,38,Double_Q_hybrid,7
1170,90,0.09310284346900158,0.6539326298455607,0.6888888888888889,0.43333333333333335,681,38,Double_Q_hybrid,7
1260,90,0.06030273150162291,0.589235581345104,0.6888888888888889,0.2111111111111111,734,38,Double_Q_hybrid,7
1350,90,0.0181616925926046,0.8196510978400228,0.4666666666666667,0.6888888888888889,824,42,Double_Q_hybrid,7
1440,90,-0.026080639944103652,0.7132143693685745,0.7111111111111111,0.28888888888888886,892,42,Double_Q_hybrid,7
1530,90,0.05473698460346,0.6852650501946955,0.6333333333333333,0.37777777777777777,892,42,Double_Q_hybrid,7
1620,90,0.11773362628796767,0.58111150480295,0.6333333333333333,0.43333333333333335,895,42,Double_Q_hybrid,7
1710,90,0.012940566583344585,0.6325205762132329,0.6444444444444445,0.25555555555555554,895,42,Double_Q_hybrid,7
1800,90,0.07989008272207508,0.7084190379136543,0.6777777777777778,0.4888888888888889,895,42,Double_Q_hybrid,7
1890,90,0.17129777534204454,0.6173638503375639,0.7555555555555555,0.26666666666666666,895,42,Double_Q_hybrid,7
1980,90,0.12426520057597351,0.8238195460209632,0.6777777777777778,0.4777777777777778,895,42,Double_Q_hybrid,7
2070,90,0.11687773925677925,0.5978021316057952,0.8,0.34444444444444444,895,42,Double_Q_hybrid,7
2160,90,0.0040752660704765015,0.9408310611148184,0.5666666666666667,0.35555555555555557,895,42,Double_Q_hybrid,7
2250,90,-0.14636066304610565,0.9058385198541935,0.5888888888888889,0.5222222222222223,967,42,Double_Q_hybrid,7
2340,90,-0.14805521475092598,0.7157312973246879,0.4666666666666667,0.5,978,42,Double_Q_hybrid,7
2430,90,0.14668996070986434,0.8049011819151577,0.6888888888888889,0.45555555555555555,978,42,Double_Q_hybrid,7
2520,90,0.1178679370580776,0.8011307685075113,0.4111111111111111,0.45555555555555555,984,42,Double_Q_hybrid,7
2610,90,-0.04657419453342942,0.7306940215015592,0.6222222222222222,0.4444444444444444,984,42,Double_Q_hybrid,7
2700,90,0.06362446228623322,0.8360360934599276,0.7444444444444445,0.3888888888888889,984,42,Double_Q_hybrid,7
2790,90,-0.06279679728664675,0.962157751041301,0.6777777777777778,0.3333333333333333,1005,42,Double_Q_hybrid,7
2880,90,-0.057979581500207544,0.7508484329677316,0.6666666666666666,0.37777777777777777,1005,42,Double_Q_hybrid,7
2970,90,-0.006758907003940218,0.7810924325450369,0.5444444444444444,0.7222222222222222,1005,42,Double_Q_hybrid,7
3060,90,0.17101896100009872,0.8868599971397951,0.6444444444444445,0.3,1005,42,Double_Q_hybrid,7
3150,90,0.09639970293133691,0.7111982678873335,0.6444444444444445,0.34444444444444444,1005,42,Double_Q_hybrid,7
3240,90,0.004027293120213745,0.796377235560858,0.6555555555555556,0.43333333333333335,1005,42,Double_Q_hybrid,7
3330,90,-0.009780268287110903,1.243249213721909,0.6444444444444445,0.4777777777777778,1091,42,Double_Q_hybrid,7
3420,90,-0.04546916424538124,0.6480653913801628,0.6111111111111112,0.36666666666666664,1095,42,Double_Q_hybrid,7
3510,90,0.02794349275085238,0.6931730670393744,0.6,0.5,1095,42,Double_Q_hybrid,7
3600,90,0.11792200124171176,0.8795650621778452,0.6777777777777778,0.3333333333333333,1095,42,Double_Q_hybrid,7
3690,90,-0.09887948925406144,1.2057782324252169,0.6444444444444445,0.4888888888888889,1100,42,Double_Q_hybrid,7
3780,90,0.04037452111574897,0.8066121807850137,0.7666666666666667,0.2777777777777778,1100,42,Double_Q_hybrid,7
3870,90,0.07793119794802045,0.7529991325572675,0.5888888888888889,0.45555555555555555,1100,42,Double_Q_hybrid,7
3960,90,0.0860303283032461,0.6164888611456373,0.6333333333333333,0.2777777777777778,1100,42,Double_Q_hybrid,7
4050,90,-0.09154375224869964,0.6733418204663243,0.4,0.35555555555555557,1100,42,Double_Q_hybrid,7
4140,90,0.06992461068712086,0.7147522563542519,0.6222222222222222,0.32222222222222224,1100,42,Double_Q_hybrid,7
4230,90,0.0681769406488787,0.9794694181403281,0.7,0.3,1100,42,Double_Q_hybrid,7
4320,90,0.16646943676568068,0.7633692946443167,0.7444444444444445,0.3,1100,42,Double_Q_hybrid,7
4410,90,0.12862430984155207,0.5954919331430414,0.6111111111111112,0.3111111111111111,1100,42,Double_Q_hybrid,7
4500,90,0.045864380791439216,1.1297625116680658,0.6,0.4777777777777778,1100,42,Double_Q_hybrid,7
4590,90,0.16102812076450895,0.7563540399129015,0.5888888888888889,0.5,1100,42,Double_Q_hybrid,7
4680,90,-0.07236899661435293,0.7004973145524944,0.6333333333333333,0.4111111111111111,1116,42,Double_Q_hybrid,7
4770,90,0.05701775907219664,0.7769849279981627,0.43333333333333335,0.5444444444444444,1116,42,Double_Q_hybrid,7
4860,90,0.14639096709111826,1.0432287535320421,0.7777777777777778,0.2222222222222222,1116,42,Double_Q_hybrid,7
4950,90,-0.054393945946906275,0.7507883517442375,0.7888888888888889,0.16666666666666666,1116,42,Double_Q_hybrid,7
5040,90,-0.05506208862057736,0.8402088315331386,0.6888888888888889,0.43333333333333335,1116,42,Double_Q_hybrid,7
5130,90,0.08120022950388597,0.6481981004367898,0.5888888888888889,0.4888888888888889,1116,42,Double_Q_hybrid,7
5220,90,0.08038057865647637,0.9479516719554772,0.5555555555555556,0.5888888888888889,1116,42,Double_Q_hybrid,7
5310,90,0.11009366394598806,0.8696722771754455,0.6888888888888889,0.25555555555555554,1116,42,Double_Q_hybrid,7
5400,90,0.13474859568026365,0.6750248028624585,0.6555555555555556,0.2111111111111111,1116,42,Double_Q_hybrid,7
5490,90,0.166639544851692,0.5782716218699887,0.6888888888888889,0.35555555555555557,1116,42,Double_Q_hybrid,7
5580,90,0.1468374266104315,0.6823516185754707,0.7111111111111111,0.24444444444444444,1116,42,Double_Q_hybrid,7
5670,90,0.10259035318277823,0.9553541381478663,0.5444444444444444,0.5666666666666667,1116,42,Double_Q_hybrid,7
5760,90,0.2745136439851273,0.888198118236008,0.6,0.45555555555555555,1116,42,Double_Q_hybrid,7
5850,90,0.14206020525174973,0.630492614923405,0.6111111111111112,0.4777777777777778,1116,42,Double_Q_hybrid,7
